instance_id,n,operational_level,threshold,rho_true_exact_validation,rho_estimate_factor,rho_estimate_used,eps_model,oracle_cost_norm,k_selected_from_rho_est,k_oracle_informed,delta_k,p_target_eff_actual,normalized_cost_actual,resource_score_actual,resource_score_oracle_informed,resource_score_retention,evidence_label
n8_d25_s17,8,0.25,25,0.28125,0.5,0.140625,0.0,1.0,1,1,0,0.9887695312500001,3.0,0.32958984375000006,0.32958984375000006,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,0.75,0.2109375,0.0,1.0,1,1,0,0.9887695312500001,3.0,0.32958984375000006,0.32958984375000006,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,0.9,0.253125,0.0,1.0,1,1,0,0.9887695312500001,3.0,0.32958984375000006,0.32958984375000006,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.0,0.28125,0.0,1.0,1,1,0,0.9887695312500001,3.0,0.32958984375000006,0.32958984375000006,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.1,0.309375,0.0,1.0,1,1,0,0.9887695312500001,3.0,0.32958984375000006,0.32958984375000006,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.25,0.3515625,0.0,1.0,0,1,-1,0.28124999999999994,1.0,0.28124999999999994,0.32958984375000006,0.853333333333333,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.5,0.421875,0.0,1.0,0,1,-1,0.28124999999999994,1.0,0.28124999999999994,0.32958984375000006,0.853333333333333,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,0.5,0.140625,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,0.75,0.2109375,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,0.9,0.253125,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.0,0.28125,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.1,0.309375,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
n8_d25_s17,8,0.25,25,0.28125,1.25,0.3515625,0.0,4.0,0,0,0,0.28124999999999994,1.0,0.28124999999999994,0.28124999999999994,1.0,estimated-rho stopping robustness; exact rho used only for retrospective regret
