tier,instance_id,family,n,n_edges,density_actual,seed,component_count,connected,isolated_vertices,bipartite,cycle_rank,total_edge_weight,Cstar_over_total_weight,M_opt,component_flip_symmetry_lower_bound,rho_opt,evidence_label
coverage,n8_d25_s17,random_fixed_density,8,7,0.25,17,1,True,0,True,0,40,1.0,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d25_s42,random_fixed_density,8,7,0.25,42,3,False,1,False,2,38,0.8157894736842105,8,8,0.03125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d25_s73,random_fixed_density,8,7,0.25,73,2,False,0,True,1,38,1.0,4,4,0.015625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d25_s101,random_fixed_density,8,7,0.25,101,1,True,0,True,0,36,1.0,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d25_s211,random_fixed_density,8,7,0.25,211,2,False,1,True,1,44,1.0,4,4,0.015625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d50_s17,random_fixed_density,8,14,0.5,17,1,True,0,False,7,76,0.75,4,2,0.015625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d50_s42,random_fixed_density,8,14,0.5,42,2,False,1,False,8,77,0.7792207792207793,4,4,0.015625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d50_s73,random_fixed_density,8,14,0.5,73,1,True,0,False,7,74,0.8108108108108109,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d50_s101,random_fixed_density,8,14,0.5,101,1,True,0,False,7,85,0.788235294117647,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d50_s211,random_fixed_density,8,14,0.5,211,1,True,0,False,7,74,0.8378378378378378,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d75_s17,random_fixed_density,8,21,0.75,17,1,True,0,False,14,119,0.7563025210084033,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d75_s42,random_fixed_density,8,21,0.75,42,1,True,0,False,14,123,0.7479674796747967,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d75_s73,random_fixed_density,8,21,0.75,73,1,True,0,False,14,97,0.7422680412371134,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d75_s101,random_fixed_density,8,21,0.75,101,1,True,0,False,14,119,0.7058823529411765,4,2,0.015625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n8_d75_s211,random_fixed_density,8,21,0.75,211,1,True,0,False,14,98,0.7653061224489796,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d25_s17,random_fixed_density,10,11,0.24444444444444444,17,2,False,1,True,3,59,1.0,4,4,0.00390625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d25_s42,random_fixed_density,10,11,0.24444444444444444,42,2,False,1,False,3,55,0.9090909090909091,8,4,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d25_s73,random_fixed_density,10,11,0.24444444444444444,73,1,True,0,False,2,56,0.9642857142857143,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d25_s101,random_fixed_density,10,11,0.24444444444444444,101,2,False,0,False,3,53,0.8867924528301887,8,4,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d25_s211,random_fixed_density,10,11,0.24444444444444444,211,1,True,0,False,2,44,0.8636363636363636,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d50_s17,random_fixed_density,10,22,0.4888888888888889,17,1,True,0,False,13,89,0.7865168539325843,4,2,0.00390625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d50_s42,random_fixed_density,10,22,0.4888888888888889,42,1,True,0,False,13,107,0.8598130841121495,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d50_s73,random_fixed_density,10,22,0.4888888888888889,73,1,True,0,False,13,114,0.8245614035087719,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d50_s101,random_fixed_density,10,22,0.4888888888888889,101,1,True,0,False,13,104,0.75,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d50_s211,random_fixed_density,10,22,0.4888888888888889,211,1,True,0,False,13,116,0.8189655172413793,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d75_s17,random_fixed_density,10,34,0.7555555555555555,17,1,True,0,False,25,162,0.7098765432098766,4,2,0.00390625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d75_s42,random_fixed_density,10,34,0.7555555555555555,42,1,True,0,False,25,182,0.7362637362637363,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d75_s73,random_fixed_density,10,34,0.7555555555555555,73,1,True,0,False,25,165,0.7333333333333333,4,2,0.00390625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d75_s101,random_fixed_density,10,34,0.7555555555555555,101,1,True,0,False,25,151,0.6821192052980133,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n10_d75_s211,random_fixed_density,10,34,0.7555555555555555,211,1,True,0,False,25,153,0.6862745098039216,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d25_s17,random_fixed_density,12,16,0.24242424242424243,17,2,False,1,False,6,87,0.9310344827586207,4,4,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d25_s42,random_fixed_density,12,16,0.24242424242424243,42,1,True,0,False,5,65,0.9538461538461539,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d25_s73,random_fixed_density,12,16,0.24242424242424243,73,2,False,1,False,6,66,0.9090909090909091,4,4,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d25_s101,random_fixed_density,12,16,0.24242424242424243,101,1,True,0,False,5,88,0.8636363636363636,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d25_s211,random_fixed_density,12,16,0.24242424242424243,211,2,False,1,False,6,77,0.935064935064935,4,4,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d50_s17,random_fixed_density,12,33,0.5,17,1,True,0,False,22,160,0.74375,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d50_s42,random_fixed_density,12,33,0.5,42,1,True,0,False,22,156,0.8205128205128205,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d50_s73,random_fixed_density,12,33,0.5,73,1,True,0,False,22,197,0.7715736040609137,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d50_s101,random_fixed_density,12,33,0.5,101,1,True,0,False,22,177,0.751412429378531,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d50_s211,random_fixed_density,12,33,0.5,211,1,True,0,False,22,155,0.832258064516129,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d75_s17,random_fixed_density,12,50,0.7575757575757576,17,1,True,0,False,39,241,0.6804979253112033,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d75_s42,random_fixed_density,12,50,0.7575757575757576,42,1,True,0,False,39,249,0.7028112449799196,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d75_s73,random_fixed_density,12,50,0.7575757575757576,73,1,True,0,False,39,265,0.7018867924528301,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d75_s101,random_fixed_density,12,50,0.7575757575757576,101,1,True,0,False,39,235,0.723404255319149,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,n12_d75_s211,random_fixed_density,12,50,0.7575757575757576,211,1,True,0,False,39,264,0.6704545454545454,4,2,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n8_s17,cycle,8,8,0.2857142857142857,17,1,True,0,True,1,40,1.0,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n8_s42,cycle,8,8,0.2857142857142857,42,1,True,0,True,1,38,1.0,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n8_s17,cubic_circulant,8,12,0.42857142857142855,17,1,True,0,False,5,52,0.9038461538461539,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n8_s42,cubic_circulant,8,12,0.42857142857142855,42,1,True,0,False,5,55,0.9636363636363636,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n8_s17,two_community,8,14,0.5,17,1,True,0,False,7,65,0.8,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n8_s42,two_community,8,14,0.5,42,1,True,0,False,7,69,0.855072463768116,2,2,0.0078125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n10_s17,cycle,10,10,0.2222222222222222,17,1,True,0,True,1,43,1.0,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n10_s42,cycle,10,10,0.2222222222222222,42,1,True,0,True,1,41,1.0,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n10_s17,cubic_circulant,10,15,0.3333333333333333,17,1,True,0,True,6,71,1.0,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n10_s42,cubic_circulant,10,15,0.3333333333333333,42,1,True,0,True,6,76,1.0,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n10_s17,two_community,10,22,0.4888888888888889,17,1,True,0,False,13,96,0.7395833333333334,2,2,0.001953125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n10_s42,two_community,10,22,0.4888888888888889,42,1,True,0,False,13,113,0.7345132743362832,12,2,0.01171875,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n12_s17,cycle,12,12,0.18181818181818182,17,1,True,0,True,1,52,1.0,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cycle_n12_s42,cycle,12,12,0.18181818181818182,42,1,True,0,True,1,55,1.0,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n12_s17,cubic_circulant,12,18,0.2727272727272727,17,1,True,0,False,7,85,0.9411764705882353,4,2,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,cubic_circulant_n12_s42,cubic_circulant,12,18,0.2727272727272727,42,1,True,0,False,7,91,0.967032967032967,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n12_s17,two_community,12,32,0.48484848484848486,17,1,True,0,False,21,145,0.7517241379310344,2,2,0.00048828125,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
coverage,two_community_n12_s42,two_community,12,32,0.48484848484848486,42,1,True,0,False,21,167,0.7005988023952096,4,2,0.0009765625,"exact structural audit; connectivity/bipartiteness are graph properties, C* descriptors are retrospective"
