instance_id,n,density_target,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,k_star,p_target_eff,survival_model_at_k,logical_depth_model_at_k,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch,oracle_logical_depth_model,diffusion_logical_depth_model,iteration_logical_depth_model,oracle_gate_equivalent_model,diffusion_gate_equivalent_model,total_logical_qubits_model,evidence_label
n8_d25_s17,8,0.25,0.25,25,0.28125,0.0,0,0.28124999999999994,1.0,1.0,8.0,28.44444444444445,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.25,25,0.28125,1e-05,0,0.2812471875140624,0.9999900000499998,1.0,8.0,28.44472889031112,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.25,25,0.28125,5e-05,0,0.2812359378515566,0.9999500012499791,1.0,8.0,28.44586670222282,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.25,25,0.28125,0.0001,0,0.28122187640620305,0.9999000049998333,1.0,8.0,28.447289031115858,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.25,25,0.28125,0.0005,0,0.2811094101503913,0.9995001249791693,1.0,8.0,28.45867022281489,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.4,28,0.1875,0.0,0,0.18749999999999997,1.0,1.0,8.0,42.66666666666667,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.4,28,0.1875,1e-05,0,0.18749812500937493,0.9999900000499998,1.0,8.0,42.66709333546668,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.4,28,0.1875,5e-05,0,0.18749062523437107,0.9999500012499791,1.0,8.0,42.66880005333423,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.4,28,0.1875,0.0001,0,0.18748125093746873,0.9999000049998333,1.0,8.0,42.67093354667378,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.4,28,0.1875,0.0005,0,0.18740627343359423,0.9995001249791693,1.0,8.0,42.68800533422234,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.55,31,0.1328125,0.0,0,0.1328125,1.0,1.0,8.0,60.23529411764706,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.55,31,0.1328125,1e-05,0,0.1328111718816406,0.9999900000499998,1.0,8.0,60.235896473600015,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.55,31,0.1328125,5e-05,0,0.13280585954101284,0.9999500012499791,1.0,8.0,60.23830595764832,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.55,31,0.1328125,0.0001,0,0.13279921941404035,0.9999000049998333,1.0,8.0,60.24131794824534,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s17,8,0.25,0.55,31,0.1328125,0.0005,0,0.1327461103487959,0.9995001249791693,1.0,8.0,60.26541929537271,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.25,24,0.28125,0.0,0,0.28124999999999994,1.0,1.0,8.0,28.44444444444445,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.25,24,0.28125,1e-05,0,0.2812471875140624,0.9999900000499998,1.0,8.0,28.44472889031112,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.25,24,0.28125,5e-05,0,0.2812359378515566,0.9999500012499791,1.0,8.0,28.44586670222282,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.25,24,0.28125,0.0001,0,0.28122187640620305,0.9999000049998333,1.0,8.0,28.447289031115858,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.25,24,0.28125,0.0005,0,0.2811094101503913,0.9995001249791693,1.0,8.0,28.45867022281489,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
n8_d25_s42,8,0.25,0.4,27,0.21875,0.0,0,0.21875,1.0,1.0,8.0,36.57142857142857,1.0,249,17,266,1593.0,137.0,17,architecture-informed logical resource model; not compiled or hardware measured
