scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,bbht_schedule_uses_rho,bbht_lambda,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,expected_bbht_trials_to_success,expected_bbht_grover_iterations_to_success,bbht_expected_resource_per_target_hit_model,uniform_expected_resource_per_target_hit_model,oracle_informed_k_star,oracle_informed_expected_resource_per_target_hit_model,bbht_over_uniform_resource_ratio,bbht_over_oracle_informed_resource_ratio,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,False,1.2,0.0,0.0,2.151722787123282,0.6244165329894626,1097.4543843687568,28.444444444444443,0,28.44444444444445,38.58238070046411,38.5823807004641,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,False,1.2,0.0,0.25,2.151722787123282,0.6244165329894626,1954.377984340604,1444.4444444444443,0,1444.4444444444448,1.3530309122358029,1.3530309122358024,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,False,1.2,0.0001,0.0,2.1787628168722692,0.647143915265208,1136.9890759437876,28.447289031115854,0,28.447289031115858,39.96827517378336,39.96827517378336,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,False,1.2,0.0001,0.25,2.1787628168722692,0.647143915265208,2004.6813677631687,1444.588896111352,0,1444.5888961113521,1.3877175528342451,1.387717552834245,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.4,28,0.1875,False,1.2,0.0,0.0,2.428392454236095,0.7815144430183055,1371.4471260555574,42.666666666666664,0,42.66666666666667,32.14329201692713,32.14329201692712,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.4,28,0.1875,False,1.2,0.0,0.25,2.428392454236095,0.7815144430183055,2338.554420955081,2166.6666666666665,0,2166.666666666667,1.0793328096715757,1.0793328096715755,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.4,28,0.1875,False,1.2,0.0001,0.0,2.4624082567912575,0.8103283927705557,1421.5673855473915,42.67093354667378,0,42.67093354667378,33.31465396679148,33.31465396679148,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.4,28,0.1875,False,1.2,0.0001,0.25,2.4624082567912575,0.8103283927705557,2402.221473814509,2166.8833441670276,0,2166.883344167028,1.1086067370820776,1.1086067370820774,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.55,31,0.1328125,False,1.2,0.0,0.0,2.7782502232591733,1.0086474840188682,1767.1861491387153,60.23529411764706,0,60.23529411764706,29.338051304060706,29.338051304060706,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
primary,n8_d25_s17,8,random_fixed_density,0.55,31,0.1328125,False,1.2,0.0,0.25,2.7782502232591733,1.0086474840188682,2873.6243005516812,3058.823529411765,1,2639.1185424658565,0.9394540982572803,1.0888576069291358,BBHT schedule does not consume rho; exact rho used only for retrospective expected-cost evaluation under the logical model
